% function evaluation | noise-free fitness - Fopt (-5.235000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
528 +1.229112334e+01 +1.229112334e+01 -4.005887666e+01 -4.005887666e+01 -5.5170e-01 -2.2619e+00 -3.6812e-01 -2.7479e+00 +5.4589e-01 +2.4321e-01 -1.4086e+00 -3.1407e+00 +2.4776e+00 -3.5220e+00 +4.6120e-01 -2.3796e+00 +3.9065e-01 -9.7297e-01 -1.9100e-01 +1.7109e+00 -3.2886e-01 +9.6225e-02 +1.2129e+00 -4.7856e+00
594 +1.159781802e+01 +1.159781802e+01 -4.075218198e+01 -4.075218198e+01 +6.1909e-01 -3.0665e+00 +4.4688e-01 -2.3542e+00 -1.3213e+00 +3.0146e-01 -1.4267e+00 -3.7752e+00 +3.8307e+00 -2.1017e+00 +7.8965e-01 -2.5482e+00 +8.7744e-01 -1.2450e+00 -2.0298e+00 +1.3838e+00 -1.5969e+00 -1.8377e-01 +1.5827e+00 -5.9673e+00
596 +1.103179160e+01 +1.103179160e+01 -4.131820840e+01 -4.131820840e+01 +1.8055e-01 -2.4883e+00 +1.1571e+00 -7.9849e-01 -1.2089e+00 +6.3687e-01 -2.2598e+00 -2.5965e+00 +4.3386e+00 -9.8340e-01 +7.1675e-01 -2.6593e+00 +1.0290e+00 -8.1260e-01 -1.4239e+00 +6.9289e-01 -1.5979e+00 +5.8256e-01 +2.4245e+00 -6.9569e+00
638 +9.804486262e+00 +9.804486262e+00 -4.254551374e+01 -4.254551374e+01 -5.6972e-01 -2.6861e+00 +1.1767e+00 -2.4579e+00 -1.3716e+00 +3.7032e-01 -2.2017e+00 -3.7267e+00 +3.0011e+00 -1.5666e+00 +4.5839e-01 -2.6656e+00 +1.5320e+00 -1.2869e+00 -1.8498e+00 +5.3282e-01 -2.0078e+00 +8.3064e-01 +2.0285e+00 -5.3299e+00
704 +9.724233191e+00 +9.724233191e+00 -4.262576681e+01 -4.262576681e+01 -7.4693e-01 -3.5883e+00 +1.0861e+00 -4.8907e-01 -6.8272e-01 +1.3364e+00 -1.8414e+00 -2.9241e+00 +2.9369e+00 -2.5719e+00 -4.4004e-01 -2.4130e+00 +1.5664e+00 -5.5305e-01 -1.1839e+00 +3.4497e-01 -1.3386e+00 +1.9436e+00 +2.7160e+00 -4.2425e+00
726 +9.142942579e+00 +9.142942579e+00 -4.320705742e+01 -4.320705742e+01 -1.4815e+00 -3.2065e+00 +1.7951e+00 -4.9029e-01 +1.7316e-02 +1.2866e+00 -1.7936e+00 -2.7130e+00 +2.2281e+00 -2.3108e+00 +1.8189e-02 -2.4091e+00 +1.3601e+00 -5.6548e-01 -1.1078e+00 +7.8701e-01 -1.1857e+00 +1.0968e+00 +2.6891e+00 -4.3674e+00
739 +8.844944420e+00 +8.844944420e+00 -4.350505558e+01 -4.350505558e+01 -2.5276e+00 -2.2718e+00 +2.6896e+00 -3.0083e-01 +6.4347e-01 +1.4982e+00 -1.2932e+00 -2.1860e+00 +3.1144e+00 -1.5551e+00 +1.1670e+00 -2.4863e+00 +1.3463e+00 -1.7257e+00 -1.6923e+00 +1.6397e+00 -8.0754e-01 +2.4389e+00 +3.4833e+00 -4.2222e+00
748 +6.800703094e+00 +6.800703094e+00 -4.554929691e+01 -4.554929691e+01 -1.8149e+00 -2.7741e+00 +1.8351e+00 -1.2014e+00 -9.0247e-02 +2.3510e+00 -1.8243e+00 -1.6417e+00 +2.3117e+00 -1.7345e+00 +3.3822e-01 -1.5271e+00 +1.1076e+00 -7.3705e-01 -1.0287e+00 +1.2302e+00 -1.4821e+00 +1.3663e+00 +2.7879e+00 -4.4121e+00
770 +5.903587068e+00 +5.903587068e+00 -4.644641293e+01 -4.644641293e+01 -1.7910e+00 -2.6377e+00 +1.3714e+00 -1.1592e+00 -1.1390e+00 +2.2950e+00 -1.8026e+00 -1.5024e+00 +2.6119e+00 -1.4363e+00 +9.7701e-01 -1.2427e+00 +1.0374e+00 -6.3940e-01 -1.1512e+00 +1.2575e+00 -1.3706e+00 +1.4591e+00 +2.3808e+00 -4.5162e+00
792 +5.267047866e+00 +5.267047866e+00 -4.708295213e+01 -4.708295213e+01 -2.1609e+00 -2.5429e+00 +2.2186e+00 -1.6587e+00 -9.2265e-01 +2.2829e+00 -1.8013e+00 -1.5129e+00 +2.5604e+00 -1.8323e+00 +1.4102e+00 -1.4243e+00 +1.4473e+00 -7.5749e-01 -1.0882e+00 +1.3639e+00 -1.7797e+00 +2.0209e+00 +2.9284e+00 -4.0456e+00
814 +4.237767387e+00 +4.237767387e+00 -4.811223261e+01 -4.811223261e+01 -1.1089e+00 -2.1885e+00 +2.3938e+00 -1.6689e+00 -1.4337e+00 +2.0137e+00 -2.4532e+00 -1.3194e+00 +2.7467e+00 -1.7489e+00 +7.7883e-01 -1.0992e+00 +2.0240e+00 -9.6732e-01 -1.4531e+00 +1.8918e+00 -1.5242e+00 +1.0993e+00 +2.7773e+00 -4.1389e+00
836 +3.794952235e+00 +3.794952235e+00 -4.855504776e+01 -4.855504776e+01 -8.3839e-01 -2.1358e+00 +2.3986e+00 -2.4979e+00 -1.5887e+00 +2.7822e+00 -2.1769e+00 -1.2359e+00 +2.6273e+00 -2.0443e+00 +1.0746e+00 -9.9238e-01 +2.1259e+00 -3.5854e-01 -1.3585e+00 +2.1815e+00 -7.8909e-01 +1.4310e+00 +2.7557e+00 -3.6412e+00
858 +3.249207534e+00 +3.249207534e+00 -4.910079247e+01 -4.910079247e+01 -1.1516e+00 -1.9714e+00 +2.0974e+00 -2.1715e+00 -1.5291e+00 +2.3562e+00 -2.5959e+00 -1.1996e+00 +2.4884e+00 -1.8285e+00 +1.7798e+00 -1.0526e+00 +2.1953e+00 -1.7537e-01 -1.6076e+00 +2.0041e+00 -1.0218e+00 +1.8838e+00 +2.4894e+00 -3.9618e+00
959 +3.026399470e+00 +3.026399470e+00 -4.932360053e+01 -4.932360053e+01 -3.0701e-02 -5.8302e-01 +1.6998e+00 -1.4710e+00 -1.2416e+00 +2.7907e+00 -2.8034e+00 -4.6964e-01 +2.4407e+00 -2.8450e+00 +2.3224e+00 +2.6378e-01 +2.6852e+00 -9.9700e-01 -1.6817e+00 +5.0766e-01 -4.6226e-01 +1.7263e+00 +2.9058e+00 -3.5663e+00
990 +2.743977468e+00 +2.743977468e+00 -4.960602253e+01 -4.960602253e+01 -9.4611e-01 -1.5830e+00 +1.9791e+00 -1.7271e+00 -2.2429e+00 +2.9450e+00 -3.1804e+00 -3.3498e-01 +2.6881e+00 -2.5887e+00 +2.1369e+00 -7.4919e-01 +3.2920e+00 +3.6771e-01 -1.0863e+00 +1.7587e+00 -4.7680e-01 +1.9003e+00 +2.1412e+00 -3.9518e+00
1003 +2.615044127e+00 +2.615044127e+00 -4.973495587e+01 -4.973495587e+01 -5.9475e-01 -1.3223e+00 +2.5855e+00 -1.9437e+00 -2.3030e+00 +3.8197e+00 -3.1170e+00 -4.7902e-01 +2.3033e+00 -1.7031e+00 +2.2392e+00 -1.6979e+00 +3.3245e+00 +4.6579e-01 -8.4427e-01 +1.6649e+00 -1.2567e+00 +2.3835e+00 +2.7546e+00 -2.9565e+00
1034 +2.497243268e+00 +2.497243268e+00 -4.985275673e+01 -4.985275673e+01 -1.1065e+00 -1.9247e+00 +2.5311e+00 -1.8541e+00 -1.9359e+00 +2.9228e+00 -3.4095e+00 -7.0515e-01 +1.9190e+00 -2.1202e+00 +2.2176e+00 -1.3655e+00 +3.3890e+00 +9.7915e-02 -1.0893e+00 +2.0527e+00 -7.4120e-01 +1.4731e+00 +2.4686e+00 -3.9460e+00
1056 +2.325657203e+00 +2.325657203e+00 -5.002434280e+01 -5.002434280e+01 -9.7919e-01 -1.8275e+00 +2.7758e+00 -1.5921e+00 -1.7075e+00 +2.7990e+00 -3.5276e+00 -6.8171e-01 +1.9468e+00 -2.3264e+00 +2.5354e+00 -1.1963e+00 +3.7080e+00 -2.0811e-01 -1.4435e+00 +1.3974e+00 -6.7721e-01 +2.0045e+00 +2.8719e+00 -4.5620e+00
1069 +2.190904940e+00 +2.190904940e+00 -5.015909506e+01 -5.015909506e+01 -1.1587e+00 -1.7619e+00 +1.9947e+00 -2.1450e+00 -1.7910e+00 +2.8998e+00 -3.2028e+00 +2.3594e-01 +2.1567e+00 -2.5371e+00 +1.6009e+00 -4.6800e-01 +3.7742e+00 -7.7025e-01 -1.4244e+00 +1.8738e+00 -9.4023e-01 +5.8238e-01 +3.1450e+00 -3.4664e+00
1078 +1.815070907e+00 +1.815070907e+00 -5.053492909e+01 -5.053492909e+01 -1.2487e+00 -1.6940e+00 +2.8640e+00 -1.7973e+00 -2.1095e+00 +2.6807e+00 -3.6983e+00 -1.9222e-01 +2.3907e+00 -2.1515e+00 +2.4079e+00 -1.0745e+00 +3.4926e+00 -1.9113e-01 -1.3499e+00 +1.4497e+00 -5.8201e-01 +1.5618e+00 +2.7668e+00 -4.1565e+00
1100 +1.426741649e+00 +1.426741649e+00 -5.092325835e+01 -5.092325835e+01 -8.7732e-01 -1.3974e+00 +2.5134e+00 -1.9302e+00 -1.7648e+00 +2.7269e+00 -3.8815e+00 +1.2165e-01 +2.3609e+00 -2.1650e+00 +2.5761e+00 -1.0717e+00 +3.2695e+00 -3.7088e-01 -1.2718e+00 +1.3933e+00 -7.0021e-01 +1.4785e+00 +3.0950e+00 -4.5065e+00
1122 +9.639969761e-01 +9.639969761e-01 -5.138600302e+01 -5.138600302e+01 -8.5351e-01 -1.0923e+00 +2.6373e+00 -2.2907e+00 -1.6543e+00 +3.4110e+00 -4.0127e+00 -7.0270e-02 +2.2654e+00 -2.3559e+00 +2.7115e+00 -6.7457e-01 +3.2569e+00 -3.6926e-01 -1.3306e+00 +1.4578e+00 -7.9492e-01 +1.6354e+00 +3.0780e+00 -4.2158e+00
1144 +9.226047622e-01 +9.226047622e-01 -5.142739524e+01 -5.142739524e+01 -1.0128e+00 -1.3711e+00 +3.1292e+00 -2.1188e+00 -1.3882e+00 +3.3942e+00 -3.7779e+00 +3.9425e-01 +2.4217e+00 -2.4543e+00 +2.6350e+00 -3.4013e-01 +3.1402e+00 -2.8723e-01 -1.3472e+00 +1.3087e+00 -1.3966e+00 +1.6101e+00 +3.0484e+00 -3.8504e+00
1248 +8.772301079e-01 +8.772301079e-01 -5.147276989e+01 -5.147276989e+01 -9.6683e-01 -1.3199e+00 +2.8289e+00 -1.8090e+00 -1.3539e+00 +3.3358e+00 -4.1525e+00 +2.5820e-01 +2.9883e+00 -2.3751e+00 +3.3371e+00 -7.5726e-01 +3.2100e+00 -5.0185e-01 -1.4913e+00 +9.8017e-01 -9.1139e-01 +1.6849e+00 +2.9991e+00 -3.8983e+00
1254 +7.770337568e-01 +7.770337568e-01 -5.157296624e+01 -5.157296624e+01 -8.7777e-01 -1.4854e+00 +2.7524e+00 -1.8999e+00 -1.4205e+00 +3.5644e+00 -3.7520e+00 +2.1634e-01 +2.8616e+00 -2.3327e+00 +2.8803e+00 -7.9377e-01 +3.3571e+00 -7.1415e-01 -1.5786e+00 +1.2500e+00 -9.7770e-01 +2.0158e+00 +2.8966e+00 -4.2652e+00
1276 +5.510364679e-01 +5.510364679e-01 -5.179896353e+01 -5.179896353e+01 -8.7647e-01 -1.4398e+00 +2.7204e+00 -2.2942e+00 -1.3982e+00 +3.5007e+00 -3.5403e+00 +2.0897e-03 +2.8292e+00 -2.3292e+00 +2.9914e+00 -6.8202e-01 +3.5306e+00 -5.4678e-01 -1.5443e+00 +1.2023e+00 -1.1637e+00 +1.8492e+00 +2.9389e+00 -4.0199e+00
1298 +3.468747695e-01 +3.468747695e-01 -5.200312523e+01 -5.200312523e+01 -7.1437e-01 -1.4415e+00 +2.7590e+00 -2.6358e+00 -1.4287e+00 +3.6076e+00 -3.4907e+00 -7.4480e-02 +2.7899e+00 -2.1473e+00 +3.2976e+00 -4.6026e-01 +3.5305e+00 -7.6579e-01 -1.6121e+00 +1.1489e+00 -9.6341e-01 +1.6793e+00 +2.8991e+00 -3.8896e+00
1452 +2.702100956e-01 +2.702100956e-01 -5.207978990e+01 -5.207978990e+01 -6.4088e-01 -1.5883e+00 +2.5144e+00 -2.4545e+00 -1.3088e+00 +3.8758e+00 -3.4191e+00 +8.8537e-02 +2.8335e+00 -1.9813e+00 +2.9786e+00 -3.5914e-01 +3.3606e+00 -6.1252e-01 -1.7648e+00 +1.3236e+00 -1.1076e+00 +1.5433e+00 +3.0705e+00 -4.0900e+00
1562 +2.617693416e-01 +2.617693416e-01 -5.208823066e+01 -5.208823066e+01 -6.6304e-01 -1.4874e+00 +2.5752e+00 -2.5445e+00 -1.4286e+00 +3.8832e+00 -3.6673e+00 +6.4720e-02 +2.7710e+00 -1.9907e+00 +3.0006e+00 -1.0807e-01 +3.3555e+00 -8.5089e-01 -1.8272e+00 +1.1655e+00 -1.2379e+00 +1.9182e+00 +3.2695e+00 -4.0541e+00
1584 +1.923253455e-01 +1.923253455e-01 -5.215767465e+01 -5.215767465e+01 -6.3814e-01 -1.5052e+00 +2.4705e+00 -2.5887e+00 -1.4697e+00 +3.7541e+00 -3.6178e+00 +1.8598e-02 +2.8059e+00 -1.9208e+00 +2.9792e+00 -2.4430e-01 +3.2898e+00 -1.0368e+00 -1.8822e+00 +1.1530e+00 -1.2070e+00 +1.8535e+00 +3.1580e+00 -3.9140e+00
1628 +1.826094034e-01 +1.826094034e-01 -5.216739060e+01 -5.216739060e+01 -6.5789e-01 -1.3775e+00 +2.5157e+00 -2.4163e+00 -1.3277e+00 +3.7063e+00 -3.6489e+00 -6.0921e-02 +2.8317e+00 -1.8275e+00 +2.8792e+00 -3.1188e-01 +3.3409e+00 -9.3791e-01 -1.9076e+00 +1.2769e+00 -9.8160e-01 +1.8179e+00 +3.0804e+00 -3.8159e+00
1650 +1.118854273e-01 +1.118854273e-01 -5.223811457e+01 -5.223811457e+01 -7.3652e-01 -1.2825e+00 +2.5990e+00 -2.5275e+00 -1.3839e+00 +3.6730e+00 -3.6762e+00 -7.4469e-02 +2.9254e+00 -1.8669e+00 +2.9545e+00 -2.6586e-01 +3.3906e+00 -8.9562e-01 -1.8109e+00 +1.4185e+00 -1.0177e+00 +1.7794e+00 +3.1220e+00 -3.8577e+00
1738 +9.686131559e-02 +9.686131559e-02 -5.225313868e+01 -5.225313868e+01 -9.0089e-01 -1.1781e+00 +2.4835e+00 -2.5982e+00 -1.2767e+00 +3.7264e+00 -3.6767e+00 +2.9172e-02 +2.7160e+00 -1.7512e+00 +3.0889e+00 -3.8136e-01 +3.4675e+00 -1.0139e+00 -1.7522e+00 +1.2716e+00 -9.4481e-01 +1.8551e+00 +3.0688e+00 -3.9624e+00
1760 +9.298323286e-02 +9.298323286e-02 -5.225701677e+01 -5.225701677e+01 -9.6302e-01 -1.1940e+00 +2.4066e+00 -2.5730e+00 -1.2936e+00 +3.7130e+00 -3.7620e+00 +7.2277e-02 +2.7095e+00 -1.6831e+00 +3.1391e+00 -3.1039e-01 +3.4307e+00 -9.5771e-01 -1.7954e+00 +1.2992e+00 -1.0109e+00 +1.8652e+00 +3.1226e+00 -4.0346e+00
1826 +8.840434744e-02 +8.840434744e-02 -5.226159565e+01 -5.226159565e+01 -9.0118e-01 -1.2200e+00 +2.3554e+00 -2.5805e+00 -1.2989e+00 +3.7259e+00 -3.6776e+00 +3.3395e-02 +2.8073e+00 -1.6901e+00 +3.0649e+00 -3.7039e-01 +3.3852e+00 -8.9844e-01 -1.6993e+00 +1.3225e+00 -1.0588e+00 +1.7336e+00 +3.1598e+00 -4.0490e+00
1870 +6.373022043e-02 +6.373022043e-02 -5.228626978e+01 -5.228626978e+01 -9.0613e-01 -1.2203e+00 +2.4431e+00 -2.5009e+00 -1.4112e+00 +3.7503e+00 -3.7375e+00 +1.2366e-01 +2.8688e+00 -1.7648e+00 +2.9771e+00 -4.8349e-01 +3.4666e+00 -9.0673e-01 -1.7285e+00 +1.3221e+00 -1.1605e+00 +1.8819e+00 +3.1854e+00 -4.0808e+00
1892 +5.453954757e-02 +5.453954757e-02 -5.229546045e+01 -5.229546045e+01 -9.5120e-01 -1.1784e+00 +2.4751e+00 -2.5410e+00 -1.3980e+00 +3.7592e+00 -3.7691e+00 +1.2195e-01 +2.8520e+00 -1.7289e+00 +2.9417e+00 -4.8525e-01 +3.4601e+00 -9.3108e-01 -1.7173e+00 +1.3207e+00 -1.1514e+00 +1.8210e+00 +3.2112e+00 -4.0230e+00
1980 +4.967154677e-02 +4.967154677e-02 -5.230032845e+01 -5.230032845e+01 -9.6410e-01 -1.2286e+00 +2.5529e+00 -2.5272e+00 -1.3865e+00 +3.6672e+00 -3.8248e+00 +9.1411e-02 +2.8010e+00 -1.7311e+00 +2.9761e+00 -5.0814e-01 +3.4677e+00 -9.7468e-01 -1.6525e+00 +1.2397e+00 -1.2027e+00 +1.9103e+00 +3.2430e+00 -4.0653e+00
2002 +4.138357322e-02 +4.138357322e-02 -5.230861643e+01 -5.230861643e+01 -9.7808e-01 -1.1999e+00 +2.5332e+00 -2.5420e+00 -1.3369e+00 +3.6019e+00 -3.8291e+00 +6.5944e-02 +2.7827e+00 -1.7260e+00 +3.0078e+00 -5.4223e-01 +3.4604e+00 -9.4653e-01 -1.6838e+00 +1.2443e+00 -1.1511e+00 +1.8759e+00 +3.2415e+00 -4.0341e+00
2024 +3.104944256e-02 +3.104944256e-02 -5.231895056e+01 -5.231895056e+01 -9.6689e-01 -1.1715e+00 +2.5454e+00 -2.5116e+00 -1.3596e+00 +3.6063e+00 -3.8218e+00 +8.0160e-02 +2.7962e+00 -1.7471e+00 +3.0060e+00 -5.0560e-01 +3.4566e+00 -9.4188e-01 -1.6886e+00 +1.2542e+00 -1.1458e+00 +1.8268e+00 +3.2377e+00 -4.0106e+00
2398 +3.087708778e-02 +3.087708778e-02 -5.231912291e+01 -5.231912291e+01 -9.8013e-01 -1.2551e+00 +2.4862e+00 -2.4297e+00 -1.2698e+00 +3.6367e+00 -3.8183e+00 +9.5698e-02 +2.7600e+00 -1.7557e+00 +3.0177e+00 -5.8121e-01 +3.5639e+00 -9.1543e-01 -1.7994e+00 +1.2292e+00 -1.1719e+00 +1.7424e+00 +3.2568e+00 -4.0178e+00
2420 +2.944355936e-02 +2.944355936e-02 -5.232055644e+01 -5.232055644e+01 -9.6670e-01 -1.2757e+00 +2.4801e+00 -2.4411e+00 -1.2702e+00 +3.6347e+00 -3.8124e+00 +8.5612e-02 +2.7732e+00 -1.7765e+00 +3.0474e+00 -5.4640e-01 +3.5667e+00 -9.2592e-01 -1.8162e+00 +1.2327e+00 -1.1621e+00 +1.7397e+00 +3.2314e+00 -4.0199e+00
2442 +2.619645475e-02 +2.619645475e-02 -5.232380355e+01 -5.232380355e+01 -9.3973e-01 -1.2689e+00 +2.5041e+00 -2.4596e+00 -1.2990e+00 +3.6405e+00 -3.8204e+00 +1.1573e-01 +2.7607e+00 -1.7676e+00 +3.0461e+00 -5.5559e-01 +3.5433e+00 -9.5710e-01 -1.8052e+00 +1.2361e+00 -1.1901e+00 +1.7327e+00 +3.2180e+00 -4.0443e+00
2464 +2.068208736e-02 +2.068208736e-02 -5.232931791e+01 -5.232931791e+01 -9.6716e-01 -1.2551e+00 +2.4980e+00 -2.4113e+00 -1.3137e+00 +3.5882e+00 -3.8400e+00 +1.0247e-01 +2.7655e+00 -1.7447e+00 +3.0468e+00 -5.1862e-01 +3.5403e+00 -9.7533e-01 -1.8152e+00 +1.2137e+00 -1.1810e+00 +1.7428e+00 +3.2110e+00 -4.0634e+00
2508 +2.038116743e-02 +2.038116743e-02 -5.232961883e+01 -5.232961883e+01 -9.5718e-01 -1.2628e+00 +2.5260e+00 -2.3737e+00 -1.2961e+00 +3.5973e+00 -3.8624e+00 +1.1515e-01 +2.7627e+00 -1.7540e+00 +3.0420e+00 -5.1998e-01 +3.5244e+00 -9.4340e-01 -1.8057e+00 +1.1879e+00 -1.1950e+00 +1.7237e+00 +3.2394e+00 -4.0611e+00
2530 +1.943421823e-02 +1.943421823e-02 -5.233056578e+01 -5.233056578e+01 -9.4960e-01 -1.2700e+00 +2.5076e+00 -2.3769e+00 -1.3280e+00 +3.5887e+00 -3.8812e+00 +1.3621e-01 +2.7643e+00 -1.7571e+00 +3.0255e+00 -5.4026e-01 +3.5351e+00 -9.3970e-01 -1.8155e+00 +1.2123e+00 -1.2067e+00 +1.7234e+00 +3.2681e+00 -4.0686e+00
2640 +1.599052668e-02 +1.599052668e-02 -5.233400947e+01 -5.233400947e+01 -9.2281e-01 -1.2542e+00 +2.4990e+00 -2.3820e+00 -1.3349e+00 +3.6194e+00 -3.8938e+00 +4.5544e-02 +2.7791e+00 -1.7399e+00 +3.0675e+00 -5.3137e-01 +3.4952e+00 -9.5339e-01 -1.8172e+00 +1.2412e+00 -1.1690e+00 +1.7053e+00 +3.2293e+00 -4.0666e+00
2662 +1.473746524e-02 +1.473746524e-02 -5.233526253e+01 -5.233526253e+01 -9.3374e-01 -1.2656e+00 +2.5219e+00 -2.3937e+00 -1.3345e+00 +3.6263e+00 -3.8872e+00 +5.6711e-02 +2.7943e+00 -1.7331e+00 +3.0680e+00 -5.2529e-01 +3.4962e+00 -9.2513e-01 -1.8205e+00 +1.2249e+00 -1.1636e+00 +1.7098e+00 +3.2318e+00 -4.0732e+00
2706 +1.339329718e-02 +1.339329718e-02 -5.233660670e+01 -5.233660670e+01 -9.4066e-01 -1.2504e+00 +2.5387e+00 -2.3771e+00 -1.3268e+00 +3.6130e+00 -3.8643e+00 +6.3351e-02 +2.7898e+00 -1.7483e+00 +3.0448e+00 -5.3999e-01 +3.4975e+00 -9.0269e-01 -1.8192e+00 +1.1933e+00 -1.1755e+00 +1.7238e+00 +3.2261e+00 -4.0631e+00
